Port/Protocol Combination Counts: 

port,protocol,count
20684,udp,1
52641,udp,2
707,icmp,11
63130,udp,1
19030,icmp,1
23549,udp,1
38745,udp,1
4393,icmp,1
40903,icmp,1
45055,tcp,1
56056,icmp,1
29389,icmp,1
42550,icmp,1
62140,tcp,1
40231,icmp,1
59601,icmp,1
584,icmp,9
14998,tcp,1
3055,udp,1
55728,icmp,2
32549,tcp,1
579,udp,8
21098,udp,1
14095,tcp,1
35488,tcp,1
4658,icmp,1
986,udp,10
10032,icmp,1
29250,tcp,1
2508,udp,1
41371,tcp,1
12686,tcp,2
56016,icmp,1
59272,tcp,1
2721,udp,1
15967,icmp,1
8469,icmp,1
14932,tcp,1
29808,icmp,1
39327,udp,1
60116,udp,1
25042,udp,1
60851,udp,1
4698,tcp,1
61186,tcp,1
43246,udp,1
26402,icmp,1
39648,icmp,1
5926,icmp,1
60114,udp,1
62850,icmp,2
17532,udp,2
45586,tcp,1
448,icmp,10
37288,udp,1
51510,icmp,1
316,udp,8
100,icmp,10
30790,udp,2
207,tcp,6
15316,tcp,1
15180,tcp,1
14894,icmp,1
25752,icmp,1
27181,udp,1
4237,udp,1
1012,tcp,8
59976,icmp,1
40272,icmp,1
16311,udp,1
42770,udp,1
180,udp,3
32814,udp,1
63611,tcp,1
45279,tcp,1
959,icmp,4
885,tcp,7
59495,udp,2
56619,udp,1
47605,icmp,1
51578,icmp,1
301,udp,6
46797,udp,1
11643,icmp,1
43484,icmp,1
589,icmp,9
27908,tcp,1
808,icmp,7
46108,tcp,1
15482,tcp,1
4058,icmp,1
59348,icmp,1
43005,icmp,1
63442,udp,1
39002,icmp,1
8626,tcp,1
544,tcp,5
51475,udp,1
49243,tcp,1
9500,tcp,1
48391,icmp,1
558,icmp,11
62716,udp,1
54022,udp,1
34580,udp,1
3699,icmp,1
57707,udp,2
23096,tcp,1
54642,udp,1
53356,udp,1
53734,udp,2
2143,icmp,1
30503,udp,1
60645,tcp,1
22323,udp,2
30761,udp,1
34690,tcp,1
13979,tcp,1
46237,tcp,1
842,udp,10
9888,icmp,1
48106,icmp,2
39259,icmp,1
36033,tcp,1
46354,tcp,1
4409,tcp,1
75,udp,9
29299,udp,1
59679,tcp,1
4671,udp,1
25259,tcp,1
22679,udp,1
43137,tcp,1
816,tcp,9
17039,udp,1
50575,icmp,1
44052,tcp,1
62352,icmp,1
57545,udp,1
31351,icmp,1
700,tcp,8
17736,udp,1
861,tcp,5
25325,icmp,1
38150,udp,1
2188,udp,1
59147,udp,1
62912,icmp,1
18502,tcp,1
288,icmp,11
16802,tcp,1
25006,icmp,1
6385,udp,1
43918,icmp,1
39028,udp,1
1791,tcp,1
25506,icmp,1
42999,tcp,1
58941,tcp,1
11545,icmp,1
41964,udp,1
124,udp,7
1184,icmp,2
14521,icmp,1
7158,udp,1
48923,icmp,1
557,tcp,5
4862,udp,1
13112,tcp,1
44926,icmp,1
12078,icmp,1
13784,udp,1
21061,udp,1
25792,tcp,1
114,tcp,8
8049,icmp,1
23,icmp,7
42412,udp,2
771,icmp,7
31961,tcp,1
63703,icmp,2
31049,icmp,2
856,udp,7
992,icmp,4
15758,udp,1
57486,tcp,1
16545,udp,1
52499,icmp,2
8852,udp,1
48797,tcp,2
46708,tcp,1
29451,icmp,1
54964,tcp,2
3634,icmp,2
182,tcp,9
23037,icmp,1
5396,icmp,1
6,udp,7
12551,tcp,3
61655,tcp,1
3607,tcp,1
1272,udp,1
4372,tcp,1
18667,udp,1
29718,udp,1
578,udp,7
13027,tcp,1
8301,udp,1
35295,tcp,1
37287,icmp,1
1829,udp,2
33090,icmp,2
64031,tcp,1
114,udp,7
15513,tcp,1
29603,icmp,1
49877,tcp,1
6857,icmp,1
21420,icmp,1
42374,tcp,1
25252,icmp,1
24399,tcp,1
14411,icmp,1
29947,udp,1
260,udp,5
21118,icmp,1
49405,udp,1
62616,udp,1
36563,udp,1
19104,udp,1
4239,icmp,1
53948,icmp,1
54507,udp,1
6123,udp,1
13376,tcp,1
33648,icmp,2
45178,tcp,2
11719,udp,1
44563,icmp,1
42306,udp,1
20778,tcp,2
43754,icmp,1
15339,tcp,1
63278,icmp,1
41428,tcp,1
30077,icmp,2
35595,udp,1
1021,udp,11
29943,udp,1
17467,tcp,1
39477,tcp,1
26052,tcp,1
956,icmp,5
46641,tcp,1
33988,icmp,1
47920,tcp,1
39252,icmp,1
1946,icmp,1
353,udp,10
214,icmp,6
96,tcp,8
46571,icmp,1
25139,tcp,1
65092,tcp,1
25671,udp,1
502,icmp,5
468,icmp,6
24778,tcp,1
56555,tcp,1
13190,tcp,1
59339,tcp,1
58304,udp,1
366,udp,10
49311,udp,1
40870,udp,1
60239,tcp,1
7939,icmp,1
272,udp,8
60857,tcp,1
19514,icmp,1
34082,icmp,1
8505,tcp,2
5667,udp,1
22453,udp,1
19140,icmp,1
59908,udp,1
56255,icmp,1
16732,udp,1
30991,udp,1
50864,icmp,1
994,tcp,11
25661,tcp,1
53897,tcp,1
4659,udp,1
952,icmp,7
30109,icmp,1
99,tcp,3
60522,udp,1
34640,udp,1
50469,udp,1
62691,icmp,1
62657,icmp,1
44696,tcp,1
14930,icmp,1
17721,udp,1
43130,tcp,1
6864,udp,1
36419,icmp,1
2465,icmp,1
656,icmp,5
59631,icmp,1
21896,icmp,1
14342,icmp,2
50928,tcp,1
46558,tcp,1
22734,udp,1
550,icmp,6
36114,tcp,1
11045,udp,1
52628,tcp,1
11266,udp,1
822,icmp,6
50316,tcp,1
930,udp,5
23692,udp,1
13833,tcp,2
45058,tcp,1
44247,tcp,2
59658,icmp,1
49326,udp,1
61490,udp,1
972,tcp,6
36102,udp,1
37712,icmp,1
47887,icmp,1
51892,tcp,1
15419,tcp,2
485,tcp,13
52722,tcp,1
29269,tcp,1
57001,tcp,1
288,udp,9
24457,udp,1
300,tcp,6
21100,icmp,1
745,tcp,5
55931,icmp,1
34178,udp,1
12312,icmp,2
50053,udp,1
34662,tcp,1
51559,icmp,1
34544,icmp,1
34147,icmp,1
56771,udp,1
238,udp,9
25577,tcp,1
42283,icmp,1
7550,udp,1
42159,icmp,1
34499,tcp,1
33822,icmp,1
937,tcp,7
17075,udp,1
39932,tcp,2
351,icmp,7
30391,tcp,2
29490,udp,1
52934,icmp,1
34224,icmp,1
666,icmp,8
63500,udp,2
46183,udp,1
27526,icmp,1
5381,udp,1
35141,tcp,1
32168,udp,1
34080,tcp,1
16171,icmp,1
62124,icmp,1
51990,icmp,1
55538,icmp,2
127,tcp,11
33190,udp,1
64597,icmp,2
41914,icmp,1
12784,icmp,1
14328,udp,1
286,icmp,9
50408,tcp,1
49716,icmp,1
38406,icmp,1
12349,tcp,1
25193,udp,2
26398,udp,1
652,udp,7
41769,icmp,1
50977,udp,1
62387,udp,1
40693,tcp,1
40863,tcp,1
64945,icmp,1
27076,tcp,1
46466,tcp,1
41310,icmp,2
50011,udp,1
44542,udp,1
63170,tcp,1
2928,tcp,2
57212,udp,2
6891,icmp,1
885,icmp,8
52558,tcp,1
41933,icmp,1
14342,udp,1
1388,tcp,1
5387,tcp,1
33529,tcp,1
21176,udp,1
718,icmp,5
56414,tcp,1
15702,tcp,1
6287,udp,1
19129,udp,1
54621,udp,1
50437,udp,1
61412,icmp,1
6139,icmp,1
237,tcp,7
5208,udp,1
23668,tcp,2
61136,udp,1
24978,icmp,1
44345,icmp,1
154,icmp,7
49828,tcp,1
41454,udp,1
6650,icmp,1
3466,udp,2
12753,tcp,1
16661,icmp,2
59718,udp,1
46757,icmp,1
28593,tcp,2
9337,tcp,1
268,tcp,6
34186,udp,1
39873,udp,1
189,tcp,5
26642,icmp,1
17702,udp,1
21592,icmp,1
58193,icmp,1
18972,udp,1
7117,udp,1
48994,udp,1
33268,icmp,1
14269,tcp,1
19987,tcp,2
48874,icmp,1
29835,tcp,1
48965,udp,1
10356,icmp,1
472,tcp,8
39965,icmp,1
14207,icmp,1
20046,tcp,1
63634,tcp,2
41037,tcp,2
46539,tcp,1
30091,tcp,1
60708,udp,1
52960,icmp,2
6251,tcp,1
61350,udp,1
47690,icmp,1
60,tcp,7
56206,udp,1
4039,tcp,2
56287,tcp,1
322,tcp,8
18484,udp,1
17878,udp,1
29496,icmp,1
49901,udp,1
51175,icmp,1
38347,tcp,1
24607,tcp,1
37740,tcp,1
25002,tcp,1
26408,udp,1
62384,udp,1
455,icmp,5
14373,icmp,1
58788,icmp,1
24793,udp,2
35382,icmp,2
605,tcp,5
23375,icmp,2
33542,udp,1
24612,tcp,1
50483,udp,1
41447,tcp,1
20967,tcp,1
2150,icmp,1
24599,tcp,1
977,udp,6
442,udp,6
51831,tcp,1
971,udp,8
3904,icmp,1
23517,icmp,1
568,udp,9
50516,udp,1
63528,icmp,1
431,icmp,11
15195,udp,1
4024,udp,1
10599,tcp,2
56358,tcp,1
37725,tcp,1
58919,icmp,1
10259,udp,1
6194,udp,1
52118,icmp,1
800,icmp,12
67,icmp,6
7482,icmp,1
58899,tcp,1
16982,tcp,2
54532,udp,1
24835,icmp,1
506,tcp,4
35815,icmp,1
40340,udp,1
3049,tcp,1
28248,udp,1
5404,udp,1
4554,icmp,1
31852,udp,1
62323,udp,1
56059,icmp,1
60804,tcp,1
17134,udp,1
22694,udp,2
51017,udp,1
15493,tcp,1
45229,icmp,1
23942,udp,1
50296,tcp,1
7316,icmp,2
97,tcp,9
18904,tcp,1
22250,tcp,1
401,icmp,7
21907,icmp,1
53129,udp,1
52046,udp,1
5350,icmp,1
14702,udp,1
38527,tcp,1
18183,icmp,1
40571,icmp,1
343,icmp,13
1020,udp,8
42795,udp,1
35660,icmp,1
145,icmp,2
41718,udp,1
47946,icmp,1
27638,udp,1
39128,icmp,1
26046,tcp,1
15253,udp,1
22706,tcp,1
23710,icmp,1
8708,tcp,1
59479,tcp,1
30338,tcp,1
721,icmp,11
631,udp,7
9936,icmp,1
60534,udp,1
64035,icmp,2
28523,tcp,1
11803,udp,1
52277,icmp,1
45951,udp,1
43198,icmp,1
40677,udp,1
55523,icmp,1
33330,tcp,1
50469,tcp,1
14343,icmp,1
29576,icmp,1
749,tcp,9
24325,icmp,1
40610,tcp,1
59230,icmp,2
54437,udp,1
65139,udp,1
7496,icmp,1
346,udp,12
592,icmp,10
41270,icmp,1
14242,udp,2
890,udp,7
21210,udp,1
44529,icmp,2
14824,icmp,1
5867,icmp,1
44572,udp,1
31193,icmp,1
26533,icmp,1
20434,tcp,1
48849,icmp,1
29830,tcp,1
65097,udp,1
46316,tcp,1
29005,udp,1
23843,icmp,1
64631,icmp,1
437,udp,6
29597,udp,1
535,icmp,9
3529,icmp,1
18431,icmp,1
54115,icmp,2
42004,tcp,1
4833,icmp,1
270,udp,6
19380,icmp,2
30765,udp,1
18998,udp,3
47996,udp,2
11694,icmp,2
983,udp,6
37643,udp,2
18684,icmp,1
22723,udp,1
65146,tcp,1
39948,icmp,1
64220,icmp,1
64157,udp,1
571,udp,7
43207,tcp,1
42294,tcp,1
32510,udp,1
9018,udp,1
15228,udp,2
24292,tcp,1
59746,tcp,1
368,icmp,4
2568,icmp,1
3312,tcp,1
34159,icmp,1
301,tcp,5
42593,udp,1
7501,udp,1
411,tcp,7
6939,udp,1
44635,tcp,1
16828,tcp,1
21955,icmp,1
65526,udp,1
9237,udp,1
31465,tcp,1
903,icmp,8
905,icmp,11
16269,tcp,2
6148,tcp,1
56156,tcp,1
1887,udp,1
42983,udp,1
49169,tcp,1
814,udp,5
40081,tcp,2
19856,udp,1
61305,tcp,1
26648,icmp,1
2227,udp,1
18339,icmp,1
34442,tcp,1
55270,udp,1
34487,tcp,1
56476,udp,1
37818,tcp,1
35682,tcp,1
48391,tcp,1
15980,icmp,1
452,icmp,9
11206,icmp,2
18605,icmp,1
17499,udp,1
43456,icmp,1
4082,udp,1
711,tcp,5
20584,tcp,1
38523,icmp,1
13689,udp,1
26308,udp,1
60942,tcp,1
504,icmp,10
19,tcp,7
47657,udp,1
12910,tcp,1
65132,udp,1
24419,icmp,1
34766,udp,1
1000,tcp,4
877,tcp,7
46645,tcp,1
43111,tcp,1
45518,tcp,1
29034,tcp,2
28484,icmp,1
52851,icmp,1
16134,icmp,1
10228,tcp,1
57405,icmp,1
35794,icmp,1
59096,tcp,1
778,udp,5
24880,udp,1
50263,tcp,1
40648,tcp,1
677,udp,6
39757,tcp,1
8667,icmp,2
55483,tcp,1
1009,udp,6
336,tcp,8
697,udp,7
63064,udp,1
2412,icmp,1
39135,icmp,1
48672,icmp,1
49937,tcp,1
220,udp,5
30882,tcp,1
13214,udp,1
12543,udp,1
23308,udp,1
6723,tcp,1
44462,tcp,1
210,icmp,8
54374,udp,1
29639,tcp,1
59916,tcp,1
831,icmp,10
62596,udp,1
7178,tcp,1
15748,tcp,1
32848,tcp,1
64950,udp,1
38791,tcp,1
49676,tcp,2
15361,tcp,1
1634,icmp,1
459,tcp,6
57681,tcp,1
17519,tcp,1
16385,icmp,1
10281,udp,1
33007,tcp,1
34726,udp,1
2000,udp,1
49307,tcp,1
6921,icmp,1
38273,icmp,1
10100,udp,1
27606,tcp,1
51788,tcp,1
55040,udp,1
29535,icmp,2
57575,tcp,2
37386,tcp,1
49760,icmp,1
17112,tcp,1
50405,icmp,1
41528,tcp,1
64065,tcp,1
373,tcp,10
51901,tcp,1
65347,udp,1
56758,udp,1
20854,tcp,1
629,udp,8
13371,icmp,1
20986,tcp,1
18572,icmp,1
40985,icmp,1
50089,icmp,1
19456,tcp,1
32049,tcp,1
22683,icmp,1
1645,icmp,1
16021,icmp,1
5876,tcp,1
988,tcp,4
171,tcp,9
45972,udp,1
29657,tcp,1
33125,tcp,1
332,udp,7
14896,icmp,1
17421,icmp,1
26439,udp,1
10811,udp,1
846,tcp,8
816,udp,6
31139,tcp,1
46958,udp,1
11123,udp,1
12406,udp,1
23290,udp,1
377,udp,4
33403,tcp,1
17352,udp,1
13905,icmp,1
64623,udp,2
34124,icmp,1
63075,udp,1
40230,udp,1
18277,udp,1
61805,udp,1
2674,tcp,1
28096,udp,1
16467,tcp,1
19930,icmp,1
46293,icmp,1
35572,icmp,1
9816,tcp,2
39330,tcp,1
36540,udp,2
773,icmp,6
7034,tcp,1
20577,udp,1
18485,icmp,1
49558,tcp,1
20637,icmp,1
10991,icmp,1
50422,tcp,1
271,tcp,5
37071,udp,1
14917,tcp,1
55727,udp,2
289,icmp,4
45685,udp,1
31712,udp,1
7524,icmp,1
742,icmp,5
58883,udp,1
330,udp,9
914,icmp,5
7093,tcp,1
38548,udp,1
29949,tcp,1
36982,udp,1
34387,tcp,1
27674,icmp,1
36860,icmp,1
26160,icmp,1
21461,udp,1
743,tcp,3
51816,tcp,1
49577,tcp,1
15647,icmp,1
41521,udp,1
51016,udp,1
63167,udp,1
830,icmp,8
65456,icmp,1
8598,udp,1
47042,icmp,1
63143,icmp,1
125,udp,6
2980,udp,1
61500,icmp,2
40405,udp,1
37050,udp,1
35947,tcp,1
51179,icmp,1
480,udp,9
44556,udp,1
18466,icmp,1
29416,udp,1
54150,icmp,1
5850,udp,1
47976,icmp,1
26990,tcp,1
18241,udp,1
5356,udp,1
17743,tcp,1
37291,udp,1
29629,udp,1
28644,udp,1
38512,udp,1
417,udp,8
59904,udp,1
9654,udp,1
38494,tcp,1
35362,tcp,1
16715,udp,1
31524,udp,1
42293,tcp,1
25342,tcp,1
47977,icmp,1
56172,tcp,1
6632,icmp,1
30520,udp,1
51503,icmp,1
23544,icmp,1
445,udp,7
49339,icmp,1
34,tcp,4
55371,tcp,1
38007,udp,1
20785,icmp,1
7802,tcp,1
8,udp,6
34115,udp,1
42743,udp,1
35832,icmp,1
18493,icmp,2
20382,icmp,1
32231,udp,1
28131,tcp,1
43405,icmp,1
24385,tcp,1
4363,tcp,1
12233,icmp,1
29933,icmp,1
60917,icmp,1
5898,icmp,1
698,icmp,9
9842,udp,1
8009,tcp,1
31030,icmp,1
28512,udp,1
56269,tcp,1
102,icmp,11
8647,tcp,1
11385,tcp,1
12664,tcp,1
13753,icmp,1
1644,icmp,1
24400,udp,1
48767,udp,1
62764,icmp,1
548,tcp,6
19951,udp,1
61845,tcp,1
4539,udp,1
9642,icmp,2
51002,udp,1
39538,tcp,1
7366,tcp,1
644,udp,7
51311,udp,1
14381,icmp,1
49585,tcp,1
9615,tcp,1
2548,icmp,1
46155,udp,1
38837,tcp,1
20617,tcp,1
33317,icmp,1
52849,udp,1
670,udp,8
37961,tcp,1
33878,tcp,1
11802,tcp,1
14983,icmp,1
55725,icmp,1
63603,tcp,1
14506,udp,1
57005,udp,1
18649,icmp,1
49020,udp,1
51937,icmp,1
26618,icmp,1
56314,tcp,1
62324,udp,1
45900,icmp,1
19182,icmp,1
58740,tcp,1
58382,icmp,1
50561,tcp,1
58453,icmp,1
11686,udp,2
18983,udp,1
5560,tcp,1
11265,tcp,1
5556,tcp,1
53369,tcp,1
56774,tcp,1
913,udp,9
719,udp,8
41436,tcp,1
22834,udp,1
46601,icmp,1
22206,icmp,2
13346,icmp,2
4545,udp,1
28314,icmp,1
5465,udp,1
43114,tcp,1
7,tcp,6
6519,icmp,1
233,tcp,6
47664,icmp,1
899,icmp,2
16032,tcp,1
28553,tcp,1
17442,icmp,2
4122,tcp,1
6872,udp,1
25139,udp,2
60869,icmp,1
39522,icmp,1
20774,tcp,1
11636,udp,1
22988,udp,2
11254,icmp,1
49147,tcp,1
35831,udp,1
17713,icmp,1
39088,icmp,1
22121,tcp,1
45096,icmp,3
2093,udp,1
14531,tcp,2
33729,icmp,2
14524,udp,1
62121,tcp,1
538,icmp,6
48640,icmp,1
25882,icmp,1
291,icmp,10
57460,udp,1
8365,udp,1
18903,udp,1
34887,tcp,1
32807,tcp,1
58089,udp,1
36129,udp,1
55846,icmp,1
10804,udp,1
55316,udp,1
27057,udp,1
849,tcp,8
38464,tcp,1
21273,tcp,1
61199,udp,1
911,udp,8
764,tcp,8
31777,icmp,1
31843,icmp,1
31463,icmp,2
65030,icmp,1
226,icmp,10
28261,udp,1
44877,udp,1
39570,icmp,1
57901,tcp,1
27967,udp,1
2610,udp,1
47880,udp,1
12919,udp,1
27735,udp,1
50831,icmp,1
56811,udp,1
27630,udp,1
32111,tcp,1
47544,udp,1
26600,icmp,1
30855,icmp,1
47681,tcp,1
386,udp,6
40298,tcp,1
455,tcp,11
25928,udp,1
59925,icmp,1
45475,udp,1
38129,icmp,1
21441,udp,1
23477,tcp,1
494,udp,8
37580,udp,1
32404,udp,1
20675,tcp,1
13216,udp,1
74,udp,7
32716,tcp,1
65372,tcp,2
30426,icmp,2
41092,icmp,1
57009,icmp,1
33501,udp,1
30781,icmp,1
13146,tcp,1
2009,tcp,1
46004,icmp,1
957,udp,6
23109,udp,1
11520,icmp,1
32076,tcp,1
51314,tcp,1
48928,udp,1
27923,tcp,1
718,tcp,7
22372,tcp,1
58463,udp,1
47295,icmp,1
48796,udp,1
39471,tcp,1
2772,tcp,1
23900,tcp,1
15389,udp,1
35893,icmp,1
18333,udp,1
215,udp,6
18131,udp,2
43556,udp,1
7229,tcp,1
42555,icmp,1
12148,tcp,1
48257,tcp,1
3230,icmp,1
12526,tcp,1
804,udp,6
46904,icmp,1
41355,icmp,1
27812,tcp,1
43983,udp,1
31330,tcp,1
62813,udp,1
4782,tcp,1
62022,tcp,1
15959,tcp,1
10708,icmp,1
57602,udp,1
29880,udp,1
62917,icmp,1
859,udp,10
15775,udp,1
41741,icmp,1
17361,tcp,1
38062,tcp,1
2548,tcp,1
26592,icmp,1
35977,tcp,1
24758,tcp,1
51907,icmp,1
45194,icmp,1
27024,icmp,1
48271,icmp,1
61901,udp,2
18325,tcp,1
43713,tcp,1
14661,icmp,1
820,udp,6
11227,udp,1
18982,udp,1
60703,icmp,1
491,icmp,7
6005,udp,1
49309,tcp,1
53601,tcp,1
27923,icmp,1
150,icmp,10
59135,udp,1
7638,tcp,1
12533,udp,2
50089,tcp,1
52946,tcp,1
50403,tcp,2
8262,tcp,1
26047,icmp,1
51823,tcp,1
406,icmp,4
5061,icmp,1
58785,udp,2
21666,tcp,1
48209,tcp,1
10474,tcp,1
56267,tcp,1
806,tcp,11
40971,icmp,1
47011,udp,1
60751,tcp,1
38273,tcp,1
48222,udp,1
53206,udp,1
420,icmp,8
27578,icmp,1
38458,icmp,1
32759,udp,1
21,tcp,5
64228,udp,1
787,udp,3
26845,udp,1
86,icmp,8
52962,tcp,1
594,udp,7
9927,tcp,1
47158,udp,1
615,tcp,5
41293,udp,1
48386,icmp,1
460,udp,11
65108,icmp,1
10362,tcp,1
54550,udp,1
10137,udp,2
37017,udp,1
9988,tcp,2
1015,icmp,5
1021,icmp,7
20702,tcp,1
56405,udp,1
8156,udp,1
32363,udp,2
56977,udp,1
27981,icmp,1
17346,tcp,1
23142,icmp,2
3648,icmp,1
52945,icmp,1
62122,udp,2
57276,icmp,1
731,tcp,6
42315,icmp,1
57014,tcp,1
54128,udp,1
5918,tcp,1
59499,tcp,1
3130,icmp,1
59254,udp,1
5162,tcp,1
58723,udp,1
33951,icmp,1
8196,tcp,1
16570,tcp,1
711,icmp,3
496,icmp,7
10468,tcp,1
64660,tcp,1
53563,icmp,1
17514,tcp,1
208,udp,9
23535,udp,1
62524,udp,1
21256,icmp,1
8270,tcp,1
43270,tcp,1
32664,icmp,1
12439,tcp,1
44460,tcp,1
33211,udp,1
33576,tcp,1
11927,icmp,1
2101,icmp,1
55179,udp,1
56610,udp,1
57643,icmp,1
63402,tcp,1
8,tcp,6
48682,udp,1
62319,tcp,1
62535,tcp,3
52977,icmp,1
21537,udp,1
18993,tcp,1
28616,icmp,1
30252,tcp,1
18657,icmp,1
6308,tcp,2
23356,udp,1
81,icmp,12
48573,tcp,1
41023,udp,1
65493,icmp,1
549,icmp,6
31621,tcp,2
833,tcp,11
56326,udp,1
16349,icmp,1
24250,icmp,1
57920,udp,2
16060,icmp,1
77,tcp,3
61150,icmp,1
16823,udp,1
5354,tcp,1
28299,udp,1
45679,tcp,2
21413,udp,1
11889,icmp,1
43099,tcp,1
289,tcp,3
44963,icmp,1
52751,tcp,1
35569,udp,1
5704,icmp,1
10919,udp,1
47813,icmp,1
32348,tcp,1
8971,icmp,1
822,udp,7
246,icmp,7
10264,icmp,1
35838,udp,1
5188,tcp,1
40607,icmp,1
28503,udp,2
55243,udp,1
62196,udp,1
39331,icmp,1
48205,tcp,2
34987,icmp,1
880,icmp,3
2316,icmp,1
64731,icmp,2
62472,tcp,1
27617,udp,1
20149,icmp,1
21876,icmp,1
234,udp,7
61881,udp,1
45525,icmp,1
43957,tcp,1
43764,icmp,1
24194,tcp,1
19924,tcp,1
407,tcp,5
23631,icmp,1
7827,tcp,1
52230,icmp,1
18253,tcp,1
10313,icmp,1
788,tcp,3
33773,udp,1
2808,icmp,1
36884,udp,1
7235,udp,1
30221,tcp,1
38507,tcp,1
15699,icmp,1
23924,udp,1
62802,udp,1
35557,icmp,1
34875,tcp,2
948,icmp,9
3905,udp,1
40317,icmp,2
17614,tcp,1
62017,tcp,1
60289,udp,1
38584,udp,1
61645,tcp,1
705,udp,7
54988,tcp,2
12815,icmp,1
5390,udp,1
57455,icmp,1
39877,tcp,1
1620,icmp,1
29161,tcp,1
17277,icmp,1
21,udp,7
26060,icmp,1
482,icmp,7
966,icmp,7
65191,tcp,1
39194,icmp,1
27301,udp,1
56228,udp,1
48546,icmp,2
43838,udp,1
859,icmp,7
63959,icmp,2
40013,udp,1
23903,udp,1
21745,icmp,1
20267,udp,1
54313,udp,1
52016,udp,1
11087,udp,1
54645,icmp,1
36128,icmp,2
458,udp,10
356,tcp,10
38496,udp,2
739,tcp,10
970,tcp,9
63633,icmp,1
7608,tcp,1
42096,icmp,1
63781,udp,1
2980,icmp,1
57398,icmp,1
2349,tcp,1
30,udp,8
9693,tcp,1
20458,tcp,1
41978,udp,1
47534,udp,1
8414,icmp,1
20837,tcp,1
496,tcp,8
50941,icmp,1
40754,tcp,1
53196,tcp,1
5204,icmp,1
31915,tcp,1
64973,tcp,1
613,udp,4
2380,tcp,1
55718,icmp,1
24312,tcp,1
734,tcp,10
13,tcp,7
32754,icmp,1
9315,udp,1
38164,udp,1
1873,udp,1
53884,tcp,1
56442,tcp,1
5153,udp,1
48735,icmp,1
49990,icmp,1
7475,icmp,1
41568,udp,1
47268,icmp,1
29271,icmp,1
8259,udp,1
51139,udp,1
15517,tcp,1
63714,icmp,1
38816,icmp,1
51200,udp,1
39504,tcp,1
593,icmp,4
45494,tcp,1
26167,udp,1
61640,tcp,1
26841,icmp,1
19966,udp,1
37819,tcp,1
35801,udp,2
63753,udp,1
7494,tcp,1
48478,icmp,1
46457,tcp,1
16180,udp,1
44491,icmp,1
64547,tcp,1
22471,icmp,1
31184,udp,1
451,icmp,5
61585,tcp,2
419,tcp,6
52671,icmp,2
65444,icmp,1
131,udp,4
65147,tcp,1
191,tcp,7
16686,icmp,1
79,udp,10
30652,tcp,1
4862,icmp,1
32842,tcp,1
54073,udp,1
530,tcp,8
25530,tcp,1
51181,icmp,1
34750,icmp,1
58716,tcp,1
33667,udp,1
17011,icmp,1
8621,icmp,1
63611,icmp,2
61713,tcp,1
30467,udp,1
40769,icmp,1
32957,tcp,1
9570,udp,1
14513,tcp,1
62379,udp,1
28308,udp,1
60416,udp,1
47906,udp,1
2124,tcp,1
57305,icmp,1
39667,icmp,1
854,tcp,4
60556,tcp,1
24470,udp,1
36044,udp,1
25355,udp,1
29211,tcp,1
5711,icmp,1
35577,udp,1
5014,tcp,1
26548,tcp,1
44468,udp,1
60726,icmp,1
33972,udp,1
229,tcp,10
28155,tcp,1
18585,tcp,1
31237,udp,2
41275,tcp,1
8249,udp,1
32089,tcp,1
7659,icmp,1
20319,icmp,1
6104,udp,1
49092,icmp,1
12445,udp,1
26884,icmp,1
8804,udp,1
52274,icmp,1
36449,tcp,1
19760,tcp,1
50769,tcp,1
8204,tcp,1
23452,udp,1
41320,tcp,1
2402,udp,1
864,tcp,6
9982,udp,1
23169,udp,1
37550,tcp,1
64069,udp,1
63823,icmp,2
35128,udp,1
13005,tcp,1
465,tcp,4
3070,icmp,1
55,udp,6
8597,tcp,1
7610,udp,1
56037,icmp,1
45291,icmp,1
37040,udp,1
26084,icmp,1
52326,tcp,1
24899,icmp,1
51325,icmp,1
30054,icmp,1
59289,tcp,1
33685,icmp,1
55907,icmp,1
3402,tcp,1
57196,udp,1
50021,udp,1
2253,udp,1
19889,tcp,1
947,udp,9
17308,udp,1
46700,udp,1
31,udp,3
54820,tcp,1
959,udp,9
21711,icmp,1
38140,udp,1
20751,tcp,1
57600,udp,1
59998,udp,1
27530,udp,1
48404,udp,1
32126,tcp,1
36433,tcp,1
32862,tcp,2
35767,udp,1
5330,tcp,1
10241,udp,1
54413,tcp,1
42952,icmp,1
23387,udp,1
46300,tcp,1
52358,tcp,1
661,udp,10
9030,udp,1
14002,tcp,1
154,udp,8
54564,udp,2
33531,icmp,1
10358,icmp,1
17178,icmp,1
32603,tcp,1
214,udp,7
18864,icmp,2
4016,udp,1
14731,tcp,1
13380,tcp,1
46922,icmp,1
38740,udp,1
720,icmp,8
45271,tcp,1
55020,tcp,1
70,udp,5
13929,tcp,2
651,udp,6
26541,tcp,1
60770,tcp,2
50220,udp,1
55225,icmp,1
38286,udp,1
20949,tcp,1
43282,tcp,1
42854,icmp,1
38086,udp,1
968,udp,10
13405,tcp,1
53068,udp,1
11797,udp,1
33070,tcp,1
2897,udp,1
403,udp,6
45088,udp,1
48505,icmp,1
18692,tcp,1
14658,udp,1
8740,tcp,1
54671,icmp,1
20078,tcp,1
20224,icmp,1
32346,tcp,1
52611,tcp,1
58691,udp,1
17,icmp,7
11453,icmp,1
54753,udp,1
245,udp,7
20784,udp,1
14678,udp,1
